☑️,ID,Parent ID,Уровень,Путь в иерархии,Название категории,URL,Товаров,В наличии,SEO статус,AI статус,Обновлено,Админка
false,18619539,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Predator,      └─ Predator,/collection/predator,8,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619539
false,18619540,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Prime,      └─ Prime,/collection/prime,29,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619540
false,18619541,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Tiara,      └─ Tiara,/collection/tiara,20,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619541
false,18619542,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Viking,      └─ Viking,/collection/viking,6,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619542
false,18619543,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Wizard,      └─ Wizard,/collection/wizard,28,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619543
false,18619544,20687566,3,Каталог > Фонари > Фонари Армитек (Armytek) > Zippy,      └─ Zippy,/collection/zippy,13,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619544
false,26449103,18619458,2,Каталог > Фонари > Все бренды фонарей,    └─ Все бренды фонарей,/collection/vse-brendy-fonarey,155,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/26449103
false,18619595,18619458,2,Каталог > Фонари > Аксессуары для фонарей,    └─ Аксессуары для фонарей,/collection/aksessuary-2,97,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619595
false,18619577,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки,      └─ Аккумуляторы и батарейки,/collection/akkumulyatory-i-batareyki,10,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619577
false,18619578,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Armytek 18350 Li-Ion,  └─ Armytek 18350 Li-Ion,/collection/armytek-18350-li-ion,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619578
false,18619579,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Armytek 18650 Li-Ion,  └─ Armytek 18650 Li-Ion,/collection/armytek-18650-li-ion,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619579
false,18619580,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Armytek 18650 Li-Ion VE,  └─ Armytek 18650 Li-Ion VE,/collection/armytek-18650-li-ion-ve,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619580
false,18619581,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Armytek 20700 Li-Ion,  └─ Armytek 20700 Li-Ion,/collection/armytek-20700-li-ion,2,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619581
false,18619582,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Аккумуляторы Armytek 18650 Li-Ion. Защищённые,  └─ Аккумуляторы Armytek 18650 Li-Ion. Защищённые,/collection/akkumulyatory-armytek-18650-li-ion-zaschischyonnye,3,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619582
false,18619583,18619577,1,Каталог > Фонари > Аксессуары для фонарей > Аккумуляторы и батарейки > Литиевая батарейка Armytek CR123A,  └─ Литиевая батарейка Armytek CR123A,/collection/litievaya-batareyka-armytek-cr123a,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619583
false,18619584,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства,      └─ Зарядные устройства,/collection/zaryadnye-ustroystva,8,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619584
false,18619585,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C1,  └─ Handy C1,/collection/handy-c1,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619585
false,18619586,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C1 Pro,  └─ Handy C1 Pro,/collection/handy-c1-pro,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619586
false,18619587,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C1 VE,  └─ Handy C1 VE,/collection/handy-c1-ve,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619587
false,18619588,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C2 Pro,  └─ Handy C2 Pro,/collection/handy-c2-pro,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619588
false,18619589,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C2 VE,  └─ Handy C2 VE,/collection/handy-c2-ve,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619589
false,18619590,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Handy C4 Pro,  └─ Handy C4 Pro,/collection/handy-c4-pro,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619590
false,18619591,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Uni C2,  └─ Uni C2,/collection/uni-c2,0,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619591
false,18619592,18619584,1,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства > Uni C4,  └─ Uni C4,/collection/uni-c4,1,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619592
false,18619597,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Фильтры,      └─ Фильтры,/collection/filtry,8,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619597
false,18619598,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Крепления,      └─ Крепления,/collection/krepleniya,15,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619598
false,18619599,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Выносные кнопки,      └─ Выносные кнопки,/collection/vynosnye-knopki,4,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619599
false,18619600,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Смазка,      └─ Смазка,/collection/smazka,3,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619600
false,18619576,18619595,3,Каталог > Фонари > Аксессуары для фонарей > Зарядные устройства и аккумуляторы,      └─ Зарядные устройства и аккумуляторы,/collection/zaryadnye-ustroystva-i-akkumulyatory,18,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/18619576
false,25724107,9069711,1,Каталог > Лазерные целеуказатели ЛЦУ,  └─ Лазерные целеуказатели ЛЦУ,/collection/lazernye-tseleukazateli-ltsu,21,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/25724107
false,25724355,9069711,1,Каталог > Тактические блоки,  └─ Тактические блоки,/collection/takticheskie-bloki,9,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/25724355
false,26053737,9069711,1,Каталог > Измерительный инструмент,  └─ Измерительный инструмент,/collection/izmeritelnyy-instrument,36,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/26053737
false,26053741,26053737,2,Каталог > Измерительный инструмент > Рулетки,    └─ Рулетки,/collection/ruletki,18,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/26053741
false,26053754,26053737,2,Каталог > Измерительный инструмент > Лазерные уровни (нивелиры),    └─ Лазерные уровни (нивелиры),/collection/lazernye-urovni-niveliry,11,0,⚠️ Требуется,Не обработано,Wed Oct 29 2025 17:58:43 GMT+0300 (Moscow Standard Time),https://myshop-on665.myinsales.ru/admin2/collections/26053754
